Rk,Player,Nation,Position,Team,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Minutes,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
85,Fabio Carvalho,pt POR,"FW,MF",Brentford,22-245,2002,19,3,455,5.1,2,1,3,2,0,0,1,0,2.5,2.5,0.7,3.2,9,17,23,0.40,0.20,0.59,0.40,0.59,0.49,0.13,0.62,0.49,0.62,Matches,455,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,12,5,41.7,2.37,0.99,0.17,0.40,14.7,0,0.21,-0.5,-0.5,126,178,70.8,1755,442,78,94,83.0,32,45,71.1,7,18,38.9,0.6,+0.3,4,11,5,1,10,1.97,7,0,1,0,0,1,0.20,1,0,0,0,0,0,247,4,44,91,113,22,247,2,14.3,10,71.4,137,0,13,8,145,0,5,1,10,3,9,0,0,0,30,2,6,25.0
74,Facundo Buonanotte,ar ARG,"FW,MF",Leicester City,20-130,2004,29,14,1474,16.4,4,2,6,4,0,0,7,0,3.8,3.8,3.1,6.8,38,52,69,0.24,0.12,0.37,0.24,0.37,0.23,0.19,0.42,0.23,0.42,Matches,1474,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,34,10,29.4,2.08,0.61,0.12,0.40,17.8,0,0.11,+0.2,+0.2,430,561,76.6,6782,1709,234,273,85.7,145,177,81.9,35,72,48.6,2.3,-1.1,24,40,13,2,50,3.05,27,11,8,3,0,4,0.24,1,2,1,0,0,0,850,26,127,436,300,36,850,26,32.9,49,62.0,465,8,53,39,515,0,35,3,41,11,32,0,0,0,77,17,35,32.7
270,Ferdi Kadioglu,tr TUR,"DF,MF",Brighton,25-207,1999,6,5,385,4.3,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,1,15,27,0.23,0.00,0.23,0.23,0.23,0.10,0.04,0.14,0.10,0.14,Matches,385,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,4,1,25.0,0.94,0.23,0.25,1.00,15.1,0,0.11,+0.6,+0.6,144,175,82.3,2372,698,73,82,89.0,61,74,82.4,9,14,64.3,0.3,-0.2,5,10,9,4,13,3.03,11,0,0,1,1,2,0.47,2,0,0,0,0,0,231,13,71,91,72,9,231,3,42.9,3,42.9,124,0,6,2,144,0,5,1,9,8,6,0,0,0,14,3,1,75.0
269,Filip Jørgensen,dk DEN,GK,Chelsea,23-016,2002,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,540,9,1.50,28,19,71.4,3,0,3,1,16.7,1,0,0,0.0,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,158,189,83.6,2843,1649,64,64,100.0,79,81,97.5,11,40,27.5,0.0,0.0,0,1,0,0,1,0.17,1,0,0,0,0,0,0.00,0,0,0,0,0,0,202,174,201,1,0,0,202,0,N/a,0,N/a,145,0,0,0,139,0,1,0,0,0,0,0,1,0,5,0,0,N/a
148,Flynn Downes,eng ENG,MF,Southampton,26-102,1999,23,21,1791,19.9,1,0,1,1,0,0,10,0,0.6,0.6,1.1,1.7,24,59,28,0.05,0.00,0.05,0.05,0.05,0.03,0.05,0.09,0.03,0.09,Matches,1791,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,10,3,30.0,0.50,0.15,0.10,0.33,18.7,0,0.06,+0.4,+0.4,851,948,89.8,12498,2528,486,525,92.6,303,330,91.8,31,46,67.4,1.3,-1.1,15,52,11,0,30,1.51,26,2,0,0,1,2,0.10,1,1,0,0,0,0,1136,76,343,605,197,20,1136,5,35.7,7,50.0,540,4,12,17,805,0,45,0,3,30,23,0,0,0,73,13,13,50.0
186,Fraser Forster,eng ENG,GK,Tottenham,37-046,1988,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,630,15,2.14,42,27,69.0,1,2,4,1,14.3,2,0,0,0.0,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,168,198,84.8,3349,2105,54,55,98.2,86,90,95.6,23,47,48.9,0.0,0.0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,228,212,228,0,0,0,228,1,100.0,0,0.0,113,0,1,0,94,0,0,0,0,0,0,0,0,0,1,1,0,100.0
316,Gabriel Magalhães,br BRA,DF,Arsenal,27-134,1997,28,28,2363,26.3,3,1,4,3,0,0,4,0,2.6,2.6,0.9,3.5,10,126,11,0.11,0.04,0.15,0.11,0.15,0.10,0.03,0.13,0.10,0.13,Matches,2363,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,22,5,22.7,0.84,0.19,0.14,0.60,9.5,0,0.12,+0.4,+0.4,1480,1641,90.2,25788,7938,598,617,96.9,782,830,94.2,83,154,53.9,1.2,+0.1,13,145,8,0,35,1.33,31,0,0,1,0,6,0.23,4,0,0,1,1,0,1873,189,672,985,225,40,1873,4,80.0,1,20.0,1116,0,9,2,1366,0,19,0,9,16,15,1,0,0,63,53,37,58.9
257,Gabriel Jesus,br BRA,FW,Arsenal,28-029,1997,17,6,608,6.8,3,0,3,3,0,0,4,0,3.0,3.0,0.7,3.7,15,19,57,0.44,0.00,0.44,0.44,0.44,0.44,0.10,0.54,0.44,0.54,Matches,608,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,20,7,35.0,2.96,1.04,0.15,0.43,11.1,0,0.15,0.0,0.0,156,203,76.8,2030,378,103,128,80.5,41,47,87.2,4,6,66.7,0.5,-0.7,8,10,9,1,18,2.66,10,0,1,1,1,4,0.59,1,0,0,3,0,0,299,9,28,108,165,48,299,9,40.9,10,45.5,179,11,13,13,217,0,14,9,7,4,6,0,0,0,28,9,18,33.3
326,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,23-318,2001,29,21,1956,21.7,7,4,11,7,0,0,1,0,5.9,5.9,4.5,10.3,106,44,259,0.32,0.18,0.51,0.32,0.51,0.27,0.21,0.47,0.27,0.47,Matches,1956,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,45,19,42.2,2.07,0.87,0.16,0.37,13.0,0,0.13,+1.1,+1.1,429,604,71.0,6240,1342,276,332,83.1,119,172,69.2,24,47,51.1,4.0,-0.5,34,10,30,13,61,2.81,46,1,7,3,0,6,0.28,3,0,1,1,1,0,860,15,83,218,571,162,860,30,29.1,57,55.3,576,55,48,33,655,0,14,8,80,4,14,0,0,0,70,14,29,32.6
238,George Hirst,sct SCO,FW,Ipswich Town,26-076,1999,22,3,470,5.2,2,1,3,2,0,0,1,0,1.3,1.3,0.3,1.5,9,12,27,0.38,0.19,0.57,0.38,0.57,0.25,0.05,0.29,0.25,0.29,Matches,470,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,9,4,44.4,1.72,0.77,0.22,0.50,12.0,0,0.14,+0.7,+0.7,55,100,55.0,644,188,38,57,66.7,11,23,47.8,1,2,50.0,0.1,+0.7,3,1,4,0,7,1.33,6,0,0,0,0,3,0.57,2,0,0,1,0,0,156,10,22,54,82,21,156,2,40.0,2,40.0,88,6,21,13,134,0,11,2,3,2,3,0,0,0,8,30,19,61.2
440,Georginio Rutter,fr FRA,"MF,FW",Brighton,23-012,2002,28,19,1656,18.4,5,3,8,5,0,0,2,0,4.6,4.6,2.5,7.1,42,67,79,0.27,0.16,0.43,0.27,0.43,0.25,0.14,0.39,0.25,0.39,Matches,1656,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,50,12,24.0,2.72,0.65,0.10,0.42,15.5,0,0.09,+0.4,+0.4,237,355,66.8,3344,1174,144,187,77.0,74,111,66.7,10,16,62.5,1.7,+0.5,19,30,16,1,64,3.47,37,0,9,9,2,8,0.43,3,0,3,1,1,0,641,20,83,246,326,79,641,27,38.0,34,47.9,361,16,45,37,411,0,34,7,9,10,15,0,1,0,66,25,46,35.2
214,Gonçalo Guedes,pt POR,"MF,FW",Wolves,28-154,1996,25,7,772,8.6,2,4,6,2,0,0,1,0,2.2,2.2,1.1,3.3,32,30,58,0.23,0.47,0.70,0.23,0.70,0.26,0.13,0.39,0.26,0.39,Matches,772,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,19,7,36.8,2.22,0.82,0.11,0.29,20.0,0,0.12,-0.2,-0.2,186,256,72.7,3117,789,95,113,84.1,73,96,76.0,13,29,44.8,0.6,+2.9,11,13,16,5,23,2.68,21,0,1,1,0,8,0.93,7,0,1,0,0,0,367,4,42,161,177,28,367,5,25.0,11,55.0,224,5,33,14,248,0,14,3,16,5,4,0,0,0,34,3,11,21.4
531,Guglielmo Vicario,it ITA,GK,Tottenham,28-207,1996,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,1980,32,1.45,92,62,65.2,9,2,11,4,18.2,0,0,0,N/a,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,709,798,88.8,13716,8006,226,228,99.1,399,410,97.3,77,151,51.0,0.0,0.0,0,1,0,0,4,0.18,4,0,0,0,0,0,0.00,0,0,0,0,0,0,848,568,830,18,0,0,848,1,100.0,0,0.0,606,0,0,0,549,0,0,0,0,1,0,0,0,0,31,9,0,100.0
436,Guido Rodríguez,ar ARG,MF,West Ham,31-020,1994,20,14,1018,11.3,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.3,2,31,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,1018,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,8,1,12.5,0.71,0.09,0.00,0.00,27.8,0,0.03,-0.2,-0.2,419,498,84.1,7149,2000,201,230,87.4,180,197,91.4,32,51,62.7,0.1,-0.1,3,36,1,0,10,0.88,8,0,0,0,0,0,0.00,0,0,0,0,0,0,617,42,196,366,56,2,617,2,66.7,0,0.0,284,0,2,6,354,0,15,1,4,12,16,0,0,0,46,8,7,53.3
98,Hamza Choudhury,bd BAN,"MF,DF",Leicester City,27-213,1997,4,1,131,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,4,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.27,Matches,131,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,72,84,85.7,991,249,47,50,94.0,23,29,79.3,2,4,50.0,0.2,-0.4,2,10,1,1,3,2.05,2,0,1,0,0,0,0.00,0,0,0,0,0,0,100,4,19,61,20,3,100,3,75.0,1,25.0,63,2,1,0,71,0,1,0,5,5,1,0,0,0,2,0,0,N/a
424,Harrison Reed,eng ENG,MF,Fulham,30-095,1995,11,0,93,1.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,1,4,7,0.00,0.00,0.00,0.00,0.00,0.22,0.07,0.30,0.22,0.30,Matches,93,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3,2,66.7,2.90,1.94,0.00,0.00,21.7,0,0.08,-0.2,-0.2,39,54,72.2,550,138,21,24,87.5,13,16,81.3,2,5,40.0,0.1,-0.1,1,1,1,0,1,0.97,0,1,0,0,0,0,0.00,0,0,0,0,0,0,77,2,11,28,39,5,77,0,0.0,1,50.0,31,0,2,2,38,0,6,0,5,1,3,0,1,0,10,1,2,33.3
20,Harry Amass,eng ENG,DF,Manchester Utd,18-047,2007,3,2,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,4,12,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches,166,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.54,0.00,0.00,N/a,29.6,0,0.03,0.0,0.0,77,93,82.8,906,172,53,58,91.4,19,25,76.0,1,4,25.0,0.0,0.0,1,3,0,0,5,2.71,5,0,0,0,0,0,0.00,0,0,0,0,0,0,121,7,39,37,46,2,121,2,66.7,1,33.3,61,1,6,4,64,0,2,1,4,1,1,0,0,0,10,5,1,83.3
318,Harry Maguire,eng ENG,DF,Manchester Utd,32-058,1993,23,17,1483,16.5,1,0,1,1,0,0,7,0,1.4,1.4,0.3,1.7,6,43,6,0.06,0.00,0.06,0.06,0.06,0.09,0.02,0.10,0.09,0.10,Matches,1483,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,12,5,41.7,0.73,0.30,0.08,0.20,7.9,0,0.12,-0.4,-0.4,812,942,86.2,15170,5135,302,329,91.8,433,476,91.0,67,115,58.3,0.2,-0.3,6,42,3,0,17,1.03,12,1,0,0,0,0,0.00,0,0,0,0,0,0,1117,136,560,509,62,37,1117,2,40.0,3,60.0,658,3,6,2,722,0,17,1,2,37,13,0,0,0,53,51,21,70.8
507,Harry Toffolo,eng ENG,DF,Nott'ham Forest,29-256,1995,4,1,137,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,137,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.66,0.00,0.00,N/a,28.5,0,0.02,0.0,0.0,47,67,70.1,653,304,30,32,93.8,15,24,62.5,1,7,14.3,0.0,0.0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,88,9,32,22,34,2,88,0,N/a,0,N/a,17,0,0,0,30,0,1,0,4,2,3,0,0,0,2,1,0,100.0
553,Harry Wilson,wls WAL,"FW,MF",Fulham,28-041,1997,21,9,937,10.4,5,1,6,5,0,0,2,0,3.2,3.2,1.1,4.3,16,46,79,0.48,0.10,0.58,0.48,0.58,0.31,0.10,0.42,0.31,0.42,Matches,937,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,29,9,31.0,2.79,0.86,0.17,0.56,17.7,1,0.11,+1.8,+1.8,279,379,73.6,4685,1220,143,169,84.6,105,134,78.4,26,59,44.1,1.1,-0.1,19,23,13,1,36,3.46,26,6,0,2,1,3,0.29,2,0,0,0,1,0,486,7,63,175,257,45,486,9,37.5,10,41.7,287,8,13,5,326,0,10,1,35,5,8,1,0,0,44,4,18,18.2
554,Harry Winks,eng ENG,MF,Leicester City,29-089,1996,22,17,1538,17.1,0,2,2,0,0,0,4,0,0.2,0.2,1.2,1.5,19,101,11,0.00,0.12,0.12,0.00,0.12,0.01,0.07,0.09,0.01,0.09,Matches,1538,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,10,4,40.0,0.59,0.23,0.00,0.00,29.2,0,0.02,-0.2,-0.2,910,1045,87.1,14101,5048,471,511,92.2,362,397,91.2,44,76,57.9,1.5,+0.8,17,110,7,5,39,2.28,29,7,1,1,0,3,0.18,2,1,0,0,0,0,1158,49,275,746,151,1,1158,3,25.0,8,66.7,696,0,13,8,827,0,9,0,34,9,11,0,0,0,106,8,6,57.1
100,Harry Clarke,eng ENG,DF,Ipswich Town,24-061,2001,7,4,379,4.2,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,5,14,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,379,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,1,100.0,0.24,0.24,0.00,0.00,4.5,0,0.08,-0.1,-0.1,190,236,80.5,3442,1226,87,95,91.6,77,88,87.5,23,40,57.5,0.1,0.0,1,21,1,0,1,0.24,1,0,0,0,0,0,0.00,0,0,0,0,0,0,268,18,100,122,47,2,268,1,50.0,1,50.0,118,0,4,2,163,1,5,0,5,4,3,0,1,0,17,10,4,71.4
46,Harvey Barnes,eng ENG,FW,Newcastle Utd,27-144,1997,29,13,1413,15.7,9,4,13,9,0,0,0,0,6.3,6.3,3.7,10.0,74,69,159,0.57,0.25,0.83,0.57,0.83,0.40,0.24,0.64,0.40,0.64,Matches,1413,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,52,16,30.8,3.31,1.02,0.17,0.56,14.7,0,0.12,+2.7,+2.7,402,507,79.3,5599,1604,258,296,87.2,127,170,74.7,11,17,64.7,4.2,+0.3,21,21,34,8,52,3.30,36,1,6,4,0,9,0.57,6,0,1,1,1,0,676,15,82,225,374,102,676,21,37.5,28,50.0,471,41,24,18,538,0,10,4,37,6,9,0,0,0,46,5,14,26.3
161,Harvey Elliott,eng ENG,"MF,FW",Liverpool,22-028,2003,14,0,199,2.2,0,1,1,0,0,0,1,0,0.7,0.7,0.9,1.6,7,26,23,0.00,0.45,0.45,0.00,0.45,0.33,0.39,0.72,0.33,0.72,Matches,199,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,11,2,18.2,4.97,0.90,0.00,0.00,16.7,0,0.07,-0.7,-0.7,156,192,81.3,2693,649,84,91,92.3,52,66,78.8,15,23,65.2,0.5,+0.1,6,15,4,0,12,5.43,9,3,0,0,0,2,0.90,2,0,0,0,0,0,220,2,20,96,105,15,220,2,40.0,3,60.0,128,5,2,4,165,0,0,1,10,1,3,0,0,0,10,1,2,33.3
231,Hwang Hee-chan,kr KOR,"MF,FW",Wolves,29-096,1996,19,5,645,7.2,2,0,2,2,0,0,0,0,0.8,0.8,0.1,0.9,15,12,40,0.28,0.00,0.28,0.28,0.28,0.11,0.02,0.13,0.11,0.13,Matches,645,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5,3,60.0,0.70,0.42,0.40,0.67,17.4,0,0.16,+1.2,+1.2,159,195,81.5,2061,395,107,123,87.0,40,47,85.1,4,5,80.0,0.3,-0.1,3,7,4,2,9,1.25,8,0,0,0,0,1,0.14,1,0,0,0,0,0,260,9,41,98,123,23,260,2,15.4,11,84.6,150,7,13,10,172,0,6,0,8,2,4,0,0,0,27,3,9,25.0
418,Hákon Rafn Valdimarsson,is ISL,GK,Brentford,23-201,2001,2,1,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,145,2,1.24,4,3,50.0,0,0,1,1,100.0,0,0,0,N/a,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,46,70,65.7,1445,1110,8,8,100.0,21,21,100.0,17,41,41.5,0.0,0.0,0,2,0,0,2,1.24,2,0,0,0,0,0,0.00,0,0,0,0,0,0,72,60,71,1,0,0,72,0,N/a,0,N/a,44,0,0,0,36,0,0,0,0,0,0,0,0,0,1,1,0,100.0
312,Ian Maatsen,nl NED,DF,Aston Villa,23-053,2002,25,7,887,9.9,1,2,3,1,0,0,2,0,0.7,0.7,2.7,3.4,26,39,84,0.10,0.20,0.30,0.10,0.30,0.08,0.27,0.35,0.08,0.35,Matches,887,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,16,5,31.3,1.62,0.51,0.06,0.20,22.7,0,0.05,+0.3,+0.3,507,620,81.8,8095,2117,254,287,88.5,220,256,85.9,23,43,53.5,2.3,-0.7,18,20,15,3,49,4.97,36,3,4,0,1,7,0.71,6,0,1,0,0,0,756,42,200,278,286,40,756,10,50.0,10,50.0,404,11,18,20,463,0,9,3,47,15,13,0,0,0,54,8,5,61.5
447,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,27-151,1997,9,3,295,3.3,0,1,1,0,0,0,2,0,0.0,0.0,0.4,0.4,0,14,2,0.00,0.31,0.31,0.00,0.31,0.01,0.12,0.12,0.01,0.12,Matches,295,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,1,100.0,0.31,0.31,0.00,0.00,32.0,0,0.02,0.0,0.0,131,163,80.4,1910,624,78,87,89.7,41,50,82.0,8,13,61.5,0.1,+0.6,4,11,2,0,6,1.83,5,0,0,0,0,0,0.00,0,0,0,0,0,0,208,8,49,127,34,7,208,0,0.0,1,100.0,85,0,4,1,112,0,8,0,0,3,10,0,0,0,23,6,8,42.9
285,Ibrahima Konaté,fr FRA,DF,Liverpool,25-342,1999,28,27,2320,25.8,1,2,3,1,0,0,5,0,1.7,1.7,1.0,2.7,21,103,3,0.04,0.08,0.12,0.04,0.12,0.07,0.04,0.10,0.07,0.10,Matches,2320,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,18,3,16.7,0.70,0.12,0.06,0.33,10.5,0,0.10,-0.7,-0.7,1581,1751,90.3,29259,10055,547,584,93.7,937,985,95.1,88,158,55.7,0.9,+1.0,10,125,8,0,30,1.16,25,0,0,0,1,7,0.27,6,0,0,0,0,1,2005,211,854,1047,110,22,2005,2,50.0,1,25.0,1184,0,8,2,1454,0,26,0,0,12,25,0,0,0,86,72,28,72.0
192,Idrissa Gana Gueye,sn SEN,MF,Everton,35-218,1989,33,31,2705,30.1,0,3,3,0,0,0,8,0,1.1,1.1,1.7,2.8,24,126,23,0.00,0.10,0.10,0.00,0.10,0.04,0.06,0.09,0.04,0.09,Matches,2705,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,27,5,18.5,0.90,0.17,0.00,0.00,25.2,0,0.04,-1.1,-1.1,1062,1228,86.5,18071,4729,524,578,90.7,428,473,90.5,94,127,74.0,1.9,+1.3,19,130,10,3,56,1.86,48,0,1,3,2,3,0.10,3,0,0,0,0,0,1571,68,382,891,307,19,1571,17,47.2,17,47.2,732,4,30,33,895,0,51,0,7,41,74,0,0,0,177,22,15,59.5
245,Igor,br BRA,DF,Brighton,27-084,1998,12,9,903,10.0,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.2,9,44,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,903,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.10,0.00,0.00,N/a,14.1,0,0.05,0.0,0.0,628,682,92.1,11358,3723,248,257,96.5,337,354,95.2,40,56,71.4,0.3,-0.2,1,35,2,1,11,1.10,10,0,0,1,0,0,0.00,0,0,0,0,0,0,764,109,377,353,38,1,764,3,75.0,1,25.0,497,0,1,0,568,0,9,0,2,4,4,0,0,0,40,8,6,57.1
369,Iliman Ndiaye,sn SEN,FW,Everton,25-057,2000,29,26,2162,24.0,7,0,7,5,2,2,3,0,5.2,3.6,1.6,5.2,79,45,106,0.29,0.00,0.29,0.21,0.21,0.22,0.07,0.28,0.15,0.22,Matches,2162,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,31,13,41.9,1.29,0.54,0.16,0.38,17.3,0,0.12,+1.8,+1.4,514,638,80.6,7768,1590,300,349,86.0,169,197,85.8,34,50,68.0,1.2,-1.6,17,34,14,5,58,2.42,44,0,7,6,0,5,0.21,3,0,1,0,1,0,956,32,197,397,410,74,954,61,45.5,63,47.0,552,29,48,38,582,0,21,5,35,17,25,0,0,0,160,5,17,22.7
564,Illia Zabarnyi,ua UKR,DF,Bournemouth,22-243,2002,32,31,2752,30.6,0,0,0,0,0,0,3,1,1.1,1.1,0.6,1.6,24,125,4,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,2752,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,10,0,0.0,0.33,0.00,0.00,N/a,9.8,0,0.11,-1.1,-1.1,1216,1495,81.3,25696,9553,328,364,90.1,712,786,90.6,167,316,52.8,0.5,-0.6,11,131,6,0,28,0.92,25,1,0,0,2,0,0.00,0,0,0,0,0,0,1809,214,842,920,67,13,1809,5,62.5,2,25.0,1124,0,14,3,1128,0,17,0,5,35,32,0,0,0,140,70,40,63.6
450,Ismaila Sarr,sn SEN,"MF,FW",Crystal Palace,27-066,1998,34,26,2392,26.6,7,4,11,7,0,0,4,0,8.7,8.7,7.0,15.7,67,76,164,0.26,0.15,0.41,0.26,0.41,0.33,0.26,0.59,0.33,0.59,Matches,2392,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,48,24,50.0,1.81,0.90,0.15,0.29,13.3,0,0.19,-1.7,-1.7,438,658,66.6,6582,1956,237,317,74.8,165,233,70.8,21,44,47.7,5.6,-3.0,37,26,36,8,97,3.65,70,0,6,14,0,9,0.34,6,0,1,0,2,0,954,39,156,367,441,118,954,15,29.4,27,52.9,526,26,61,41,650,0,12,11,50,8,10,1,0,0,99,31,46,40.3
136,Issa Diop,fr FRA,DF,Fulham,28-113,1997,21,15,1339,14.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,6,25,3,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04,Matches,1339,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5,2,40.0,0.34,0.13,0.00,0.00,10.7,0,0.11,-0.5,-0.5,663,758,87.5,12350,4179,233,252,92.5,379,408,92.9,46,87,52.9,0.1,-0.1,3,43,1,0,6,0.40,5,0,0,0,0,0,0.00,0,0,0,0,0,0,903,125,498,381,26,13,903,1,50.0,1,50.0,533,0,9,2,617,0,10,0,1,9,12,0,0,1,45,20,12,62.5
